,Date,Open,High,Low,Close,Return,Volatility,Cumulated_Return_5d,RSI14,Volume_ROC,ATR,Golden_Cross,Transition
36,2000-02-24 00:00:00-05:00,86.10503273420053,86.32157488328059,83.84118299381802,84.29395294189453,-0.020137482218304248,0.015239177500495724,-0.037320024274858365,28.47907003123842,117.25539231009692,1.6901555105149169,0,0
37,2000-02-25 00:00:00-05:00,85.16018095947466,86.12477847843311,83.86092715842858,83.98888397216797,-0.0036191085965188163,0.015237381468110989,-0.03581913050058516,28.62288265833608,114.39680025987738,1.7674920531297278,0,0
38,2000-02-28 00:00:00-05:00,84.01839439315025,86.10507429138687,83.60499554538639,85.750732421875,0.02097716229079638,0.01449945711061669,0.006004870381387972,37.113299085332656,129.18676656745012,1.885605998062312,0,0
39,2000-02-29 00:00:00-05:00,85.7113684480328,86.5775375366211,85.51451183699001,86.5775375366211,0.009641959798994959,0.013263074202969223,0.018291464952149283,35.44971537780111,66.97390811117414,1.8631090899933318,0,0
40,2000-03-01 00:00:00-05:00,86.6956314259135,87.56180031391084,86.43971789082339,87.20745849609375,0.007275801292063955,0.013167565406332172,0.0137301297309953,43.415299259199436,-19.309169946542916,1.7991307024166139,0,0
41,2000-03-02 00:00:00-05:00,87.36499175233709,87.6405910954044,86.51850805577321,87.26656341552734,0.0006777507389030824,0.013166230463248172,0.035264812835173354,42.919839770065515,13.595193256210214,1.803349093877482,0,0
42,2000-03-03 00:00:00-05:00,88.46734430939884,89.27445626237733,88.0145741894353,88.90042877197266,0.018722696213732126,0.01342147207708437,0.05847851010179217,55.769339920388894,29.65034823042092,1.7710052501965754,0,0
43,2000-03-06 00:00:00-05:00,88.70358367810735,89.03823989704384,87.40433012223627,88.03427124023438,-0.009743007358940292,0.013556106876585748,0.026629962845388544,50.57618387846723,40.313994934809116,1.8216254789566417,0,0
44,2000-03-07 00:00:00-05:00,88.1917538532522,88.29018214996341,85.1798479738889,86.33145904541016,-0.019342605678843605,0.014169608857288928,-0.0028422902546382245,41.16439083437746,81.09276694077612,1.8898222643713893,0,0
45,2000-03-08 00:00:00-05:00,85.96726151557819,86.83343039734723,85.06172132100146,86.22317504882812,-0.0012542820170000635,0.013700422221999515,-0.011286688825012825,44.91789014131342,33.49876772107536,1.9137240186692759,0,0
46,2000-03-09 00:00:00-05:00,86.45936940556199,88.74290466308592,85.75068604977868,88.74290466308594,0.02922334526455206,0.014706651576991343,0.01691760497693573,55.36159576023538,-27.46894860367607,2.0276194906586062,0,0
47,2000-03-10 00:00:00-05:00,88.30988676903186,89.45165525601443,87.8964878340899,88.27051544189453,-0.005323121020039179,0.0147443460683406,-0.007085605084018565,60.95335859774781,-15.778174552565572,1.947470805682004,0,0
48,2000-03-13 00:00:00-05:00,86.10502266351642,88.48698602480711,85.4750819398693,87.30584716796875,-0.010928544702571652,0.014217707946755564,-0.008274323874140399,57.82717258159504,-35.788954274644546,2.0360561573095057,0,0
49,2000-03-14 00:00:00-05:00,87.73898542287256,88.2508125758891,85.77041944973206,86.06570434570312,-0.0142045792176978,0.014492315653048649,-0.0030783065946707877,50.132894127335426,-31.810380394421976,2.079645874158698,0,0
50,2000-03-15 00:00:00-05:00,86.22315708206442,88.46732144447432,85.71133012221655,88.0736083984375,0.023329897408021605,0.01525613766096477,0.021460974367523367,62.516491773441054,-40.714820143884886,2.099331547929784,0,0
51,2000-03-16 00:00:00-05:00,89.21540795048662,92.50291305369299,88.74295212727134,92.18794250488281,0.04671472171132596,0.018123208271820814,0.038820431389709587,71.68149198746724,142.43979583139992,2.2540067861619955,0,0
52,2000-03-17 00:00:00-05:00,92.08672588158545,93.4682241267014,91.84989761099415,92.79721069335938,0.006608979134600901,0.018044118531055683,0.05128207566029874,69.8432130159666,-23.323978563644776,2.1910244839981936,0,0
53,2000-03-20 00:00:00-05:00,92.75776315520287,93.05379856952798,91.43547163788402,92.32357788085938,-0.005103955269356919,0.01721267392834293,0.05747302014304867,66.50950944412025,51.6809220503488,2.230688857713399,0,0
54,2000-03-21 00:00:00-05:00,91.9091096613564,94.57342784995058,91.25783188192226,94.21818542480469,0.020521383458407927,0.01751152493538522,0.09472392216015812,68.77849747497453,98.20326150262085,2.387368396637747,0,0
55,2000-03-22 00:00:00-05:00,94.45502058446544,95.26418394509291,93.90242121623204,94.79052734375,0.006074643831918136,0.017446050599363185,0.07626483196788891,69.61394665587899,8.681350490776563,2.404488374439867,0,0
56,2000-03-23 00:00:00-05:00,94.19841693421348,96.9219412453221,94.19841693421348,96.4088134765625,0.017072234728096047,0.0165865055657263,0.04578549924200903,69.5892452716768,-8.737461140302106,2.455604907601198,0,0
57,2000-03-24 00:00:00-05:00,96.54700070956784,98.36268428791621,95.81678014001469,96.98118591308594,0.0059369306174750225,0.016405213601684107,0.045087295064849986,73.70574465418467,-4.213217905758282,2.520747362822195,0,0
58,2000-03-27 00:00:00-05:00,96.86275958269528,97.11932353432019,95.87597515336871,95.95491790771484,-0.010582135036901197,0.01654207586405378,0.03933274803909348,76.44645946709808,-56.14295683381517,2.3873912345991206,0,0
59,2000-03-28 00:00:00-05:00,95.52073499610911,96.61606573831656,95.10628552608468,95.4023208618164,-0.005758923648185532,0.01670975721794377,0.012568013613006634,74.62409808304656,-46.35728500656307,2.3686820300195572,0,0
60,2000-03-29 00:00:00-05:00,95.71808438380904,96.30028716511264,94.51420744619826,95.50099182128906,0.00103426162572684,0.016723214320358976,0.007495099958275686,70.83580707714975,22.661746259702966,2.2825292518486386,0,0
61,2000-03-30 00:00:00-05:00,94.83002065760391,95.94508749780258,92.9156581177938,93.9024429321289,-0.016738557984314117,0.017383225593711856,-0.02599731761083146,66.23628735044645,19.777654392650735,2.387833677426084,0,0
62,2000-03-31 00:00:00-05:00,94.4945134569582,96.19178333108067,93.74455700095059,94.96817016601562,0.011349302537922323,0.0171266676041021,-0.020756765635701502,71.96174785000035,-12.251790712015564,2.3474995520826747,0,0
63,2000-04-03 00:00:00-04:00,94.81025944859527,95.52074432373047,93.90241766370032,95.52074432373047,0.005818519581338499,0.01684723298612716,-0.004524766353319554,78.21198502452432,2.9562313193528533,2.285923375930754,0,0
64,2000-04-04 00:00:00-04:00,95.83651286179973,96.6259404801012,89.2941314751262,94.81025695800781,-0.0074380426027118585,0.016167425016174266,-0.00620596960807851,71.78774892219256,90.1357176141659,2.612767496124842,0,0
65,2000-04-05 00:00:00-04:00,93.3892864327976,95.2444413196706,93.23140091051054,94.21818542480469,-0.0062448046466676566,0.016304004706750516,-0.013432388208961088,58.50366787544434,-67.23929160124055,2.440177192832311,0,0
66,2000-04-06 00:00:00-04:00,94.88920612749114,95.79704794984235,94.0997784558814,95.03722381591797,0.008692996871256353,0.015284406919859547,0.012084679038747215,59.220267297088675,-37.90945108002609,2.4458159769932886,0,0
67,2000-04-07 00:00:00-04:00,95.71810292154612,96.07334536537867,95.0470894165291,95.63916015625,0.006333690275906578,0.015150244315828018,0.007065419803934603,63.50484593325701,-51.82006510802013,2.404229878265913,0,0
68,2000-04-10 00:00:00-04:00,95.83654879990242,96.69505165673844,94.92870669842063,95.26421356201172,-0.003920429598354036,0.014862068630988106,-0.002685602625219552,54.862593302704724,-29.299325624788796,2.29356909185802,0,0
69,2000-04-11 00:00:00-04:00,94.73132052838666,95.75757650077752,93.7050645559958,94.98788452148438,-0.002900659441727016,0.014319345965168158,0.001873505770111361,50.943403107526365,9.036319612590793,2.3429083215666515,0,0
70,2000-04-12 00:00:00-04:00,94.96815785076139,95.46155019204755,92.30383920781608,92.38278198242188,-0.027425629617778058,0.015366608644528485,-0.019480352270715873,32.41396272040035,-7.510403706722723,2.373921655361141,0,0
71,2000-04-13 00:00:00-04:00,93.13273673826114,93.56692199112018,90.80392492747183,91.09996032714844,-0.013885938783674279,0.01173551911335651,-0.041428645857709556,25.81159967818418,6.655383890638489,2.3894282922002006,0,0
72,2000-04-14 00:00:00-04:00,90.0736911016352,90.19210524418776,84.31086949741139,85.88972473144531,-0.05719251223592947,0.01712669414581105,-0.10193978500936862,19.202804666413613,236.46261905303115,2.7855527528277415,0,0
73,2000-04-17 00:00:00-04:00,85.376603704151,88.88955688476562,85.0608326317362,88.88955688476562,0.03492655451743509,0.01917303276833459,-0.06691554403161626,32.6680535347879,277.59219499873706,2.9511916128847084,0,0
74,2000-04-18 00:00:00-04:00,88.7711145366757,91.23807525634766,88.2777223927413,91.23807525634766,0.0264206331304655,0.019574327394945183,-0.03947671099348016,39.86861358868402,64.04890700259355,3.0350682660769928,0,0
75,2000-04-19 00:00:00-04:00,91.25782803864459,91.65254182773907,90.01447960299697,90.38945770263672,-0.009301133888747759,0.019566365580477675,-0.02157679425766179,41.34231090319718,-30.954814104657657,2.9356848978436583,0,0
76,2000-04-20 00:00:00-04:00,90.66573817498887,90.9025663983454,89.91578213435989,90.82362365722656,0.00480328088722648,0.019117850624707278,-0.003033334690042744,39.45766251106178,-7.692640365008485,2.831367607404761,0,0
77,2000-04-24 00:00:00-04:00,89.36325722210019,90.50792791973309,88.73171476823374,89.8369140625,-0.010864019238545852,0.019082660799973852,0.04595647900137689,35.85465319177942,51.53734044803837,2.865194909473523,0,0
78,2000-04-25 00:00:00-04:00,91.3367543939648,93.56688690185547,91.21834027850157,93.56688690185547,0.04151937851249543,0.02149007354268837,0.05261956725865358,47.30992207949984,-27.997753440044924,2.6079208976435564,0,0
79,2000-04-26 00:00:00-04:00,93.44850805664063,93.94190039062501,92.20515937500001,92.51106262207031,-0.01128416595598225,0.021589234267854487,0.013952369798968078,46.37923323035259,-8.061093094238835,2.588185226676767,0,0
80,2000-04-27 00:00:00-04:00,90.3105354309082,93.05379688739777,90.3105354309082,92.20516204833984,-0.0033066377691514104,0.02158619477454903,0.020087567641753346,43.85960617208798,144.49792270910086,2.6628989382859536,0,0
81,2000-04-28 00:00:00-04:00,92.83665099216898,93.37938226391317,91.61303867041846,91.63277435302734,-0.006207761936499967,0.021322571227568848,0.008909033390415821,41.30232641339991,45.15240055780596,2.7150576557169543,0,0
82,2000-05-01 00:00:00-04:00,92.56036580900816,93.77411047793225,92.10644503851623,92.87613677978516,0.013568970660733148,0.02139591199593129,0.03383044430010962,45.00397753681297,-23.855489287421292,2.741842739044604,0,0
83,2000-05-02 00:00:00-04:00,91.88938179909407,92.91563778138637,91.02101135253906,91.02101135253906,-0.01997418811297791,0.021744483309959872,-0.027209150946604144,42.2152771289835,4.50235388168414,2.730565202192146,0,0
84,2000-05-03 00:00:00-04:00,90.94206885546181,90.94206885546181,88.27775043196195,88.88955688476562,-0.02341716968533747,0.02223570359217449,-0.039146731587111905,43.01492686683473,17.176599376577116,2.7009616262168348,0,0
85,2000-05-04 00:00:00-04:00,89.67895335655162,89.90591373586507,88.88952595024395,89.56053924560547,0.007548494832859687,0.022342858746951084,-0.02868193866790114,46.84455490044416,-51.221187979518724,2.5762038206434608,0,0
86,2000-05-05 00:00:00-04:00,89.08688456483223,90.94203900636839,89.0079418226392,90.64600372314453,0.012119896627267313,0.022444455209311726,-0.010768752085156374,61.73328480028487,-73.4414268342116,2.229418560214328,0,0
87,2000-05-08 00:00:00-04:00,90.15261505752903,90.54732878370035,89.58028015458062,89.96512603759766,-0.0075113922024234725,0.02238335996410792,-0.03134293525892118,52.996120559758126,-78.8274201235879,2.032061368466792,0,0
88,2000-05-09 00:00:00-04:00,90.3499954743282,90.56708808031719,88.58365108923594,89.24479675292969,-0.008006761246207028,0.022412619953009347,-0.01951433601116359,43.89358134560305,-49.225779640805115,1.9622816632864268,0,0
89,2000-05-10 00:00:00-04:00,88.73168622185202,89.02772165186265,86.99494503245634,87.23177337646484,-0.022556198789244974,0.022834155407785658,-0.018649924315067845,40.970604789975,57.07005203167677,2.005980912981516,0,0
90,2000-05-11 00:00:00-04:00,88.49483893819942,89.36320934704884,87.86329682267258,89.22505950927734,0.022850459822822966,0.022887033158745046,-0.003745843193374787,45.80312607787673,-16.94270052473763,2.0877417491671215,0,0
91,2000-05-12 00:00:00-04:00,89.56055846433411,90.60655000215026,89.44214432797756,90.19210052490234,0.010838222142339315,0.022849793165113232,-0.005007426467784848,50.93347139072099,-53.76751906058279,2.0369975780156997,0,0
92,2000-05-15 00:00:00-04:00,90.15265983570055,91.95847602987013,89.67900312903312,91.75125122070312,0.017286998381530028,0.01878980499334274,0.019853528381197805,44.61370277237717,-68.50588568997306,1.9333904395500952,0,0
93,2000-05-16 00:00:00-04:00,92.56039286655316,93.29061344993535,91.77096520884268,92.63933563232422,0.009679262133274413,0.017359029898511923,0.03803626657128456,50.38436233070844,6.239057981351559,1.919291954807754,0,0
94,2000-05-17 00:00:00-04:00,92.00777077074329,92.32354175579947,91.23807899466885,91.6722640991211,-0.010439102640387388,0.016593147337186392,0.05090451048716482,48.46406220451317,-62.12192134809846,1.8234344677481684,0,0
95,2000-05-18 00:00:00-04:00,91.9683254877172,92.4025107153416,90.54735565185547,90.54735565185547,-0.0122709792140544,0.016697186730487614,0.014819784372804401,46.96813158242442,-50.5272548436535,1.8297781441761276,0,0
96,2000-05-19 00:00:00-04:00,90.03420729590687,90.45852458149696,88.6724448444782,89.1263656616211,-0.01569333505108561,0.017026757683061857,-0.011816277224711125,39.62878963085759,-11.05167637787754,1.810747764352724,0,0
97,2000-05-22 00:00:00-04:00,89.20534739053872,89.34349726481611,86.52129269029243,88.45539093017578,-0.007528352878123035,0.01693916206846222,-0.03592169312873261,42.4065487564146,15.166969474813797,1.877003346186751,0,0
98,2000-05-23 00:00:00-04:00,88.69216194360153,88.92899014638819,86.87647905557053,87.15277862548828,-0.014726205955222671,0.013982482815205035,-0.05922491746499037,44.59445917996623,-36.82693754107057,1.8276640726325044,0,0
99,2000-05-24 00:00:00-04:00,87.15279155873998,88.85006059724805,86.20547860701454,88.57376098632812,0.016304498643079146,0.014519639416447046,-0.03379978822648788,47.06574426177738,85.81896840834395,1.943963658676246,0,0
100,2000-05-25 00:00:00-04:00,88.8500939583027,89.56057893886666,86.97520303737006,87.05414581298828,-0.017156493711206422,0.014906733846842381,-0.03857881672765995,39.5881821647926,5.2973646723646794,1.990483567088203,0,0
101,2000-05-26 00:00:00-04:00,87.6659063981927,88.21850553802823,86.72846142882887,87.15277862548828,0.0011330053448790345,0.014907865379121163,-0.022143694758358756,41.56297578710006,-4.938686044904328,2.0207921771335924,0,0
102,2000-05-30 00:00:00-04:00,88.4158507229989,90.27100473370467,88.08034414659465,89.99470520019531,0.032608559583846564,0.01650361361412333,0.017402153264289177,51.99567939836434,-4.583385228546522,2.1018485426432454,0,0
103,2000-05-31 00:00:00-04:00,90.03421500976029,90.94205672182714,89.73817966886892,90.19210052490234,0.002193410426401421,0.015928090020404146,0.034873493964829194,58.72086385135227,-41.16418461418898,2.0271360663921647,0,0
104,2000-06-01 00:00:00-04:00,90.74468698481078,91.84988543438655,90.3105018796203,91.77094268798828,0.017505326452065706,0.01542778057457392,0.0360962622119394,57.68766817796454,26.37813597326226,1.99330384774218,0,0
105,2000-06-02 00:00:00-04:00,94.06030947198023,94.15898793344896,93.14259978032118,93.36956024169922,0.01741964838637511,0.015778341790205354,0.07254582041707525,59.24228019858844,50.352301704469205,2.065200615784163,0,0
106,2000-06-05 00:00:00-04:00,93.13271146399951,93.60636797494166,92.75773339283698,92.91561889648438,-0.0048617701961941595,0.01567313561856335,0.06612342557384299,53.619512010017836,57.56872987638755,1.9629978787318538,0,0
107,2000-06-06 00:00:00-04:00,92.5998686474474,93.33008926551123,92.145947722705,92.50119018554688,-0.004460269606547107,0.015596971575766757,0.027851471703538744,49.557536396278486,-40.6887038890652,1.9376249725585686,0,0
108,2000-06-07 00:00:00-04:00,92.59980878841071,93.46817869179733,92.20509519596224,93.14253997802734,0.00693342205861347,0.015474680288640671,0.03271283666700264,54.80946999796353,-16.720273564463707,1.927755462428549,0,0
109,2000-06-08 00:00:00-04:00,93.15245919875758,93.31034472282327,92.24461743537985,92.77748107910156,-0.003919357352847541,0.014427830803438268,0.010967942157197097,57.676657375061,32.307656741261326,1.8713677641397837,0,0
110,2000-06-09 00:00:00-04:00,93.1524896306591,93.44852508499383,91.96834781332022,92.58015441894531,-0.0021268809829835256,0.01369857560372864,-0.008454637900301099,62.982504541202346,-52.66783259695631,1.843172511589523,0,0
111,2000-06-12 00:00:00-04:00,92.81693518295485,92.81693518295485,91.49464416503906,91.49464416503906,-0.011725085799642154,0.013855054505512256,-0.015293174046748792,61.07903204723512,-66.05992951639391,1.7360358289746733,0,0
112,2000-06-13 00:00:00-04:00,91.45518591220718,93.31034074081043,91.33677177421123,93.21166229248047,0.018766323899180648,0.01395127481199579,0.0076806807080909145,71.43880673731678,-17.802536595147377,1.7303971058162122,0,0
113,2000-06-14 00:00:00-04:00,93.62612424151789,94.02083808739275,92.95511070353061,93.36956024169922,0.0016939720345647835,0.013799693071780039,0.0024373424186783232,68.63522981755355,-42.0610928123449,1.617621776789686,0,0
114,2000-06-15 00:00:00-04:00,93.54715121594494,93.94186493415567,92.73798809361291,93.56688690185547,0.002113393911735706,0.013560194809795078,0.008508592964286965,78.20522817595366,-28.961577021101835,1.5189432724358412,0,0
115,2000-06-16 00:00:00-04:00,93.88609114894733,93.88609114894733,92.34308332981166,92.7980728149414,-0.008216732568226748,0.013378720584024041,0.002353834872752092,73.1071810450789,15.660573327793937,1.5227263945741487,0,0
116,2000-06-19 00:00:00-04:00,92.7190106696416,94.42027692046072,92.58053550969122,93.98506927490234,0.012791175764264473,0.01298336216912817,0.027219354013454655,68.89283183149122,-4.769985268614684,1.4314060590422284,0,0
117,2000-06-20 00:00:00-04:00,93.80699230882252,94.24219978052098,93.05527031225245,93.64873504638672,-0.003578592122242985,0.0128483354394227,0.004689035075190473,66.15330861380491,6.992487410220427,1.4301955172786793,0,0
118,2000-06-21 00:00:00-04:00,93.01568912109478,93.96523252343688,92.9860158897716,93.6091537475586,-0.0004226570578718114,0.012195023170426197,0.00256607726585778,60.03368186792776,-65.24058203892163,1.381726354720185,0,0
119,2000-06-22 00:00:00-04:00,93.41133861623608,93.49046723852854,91.78920185924088,92.18484497070312,-0.015215486091205266,0.012506276078695588,-0.014770630689059816,43.40791595170314,-16.42119122536877,1.3411482577814025,0,0
120,2000-06-23 00:00:00-04:00,92.30354921415254,92.50137079412286,91.07705541833654,91.39356994628906,-0.008583569508258448,0.01194688551207903,-0.015135043498729073,41.83732755925873,-30.505422900501568,1.3822683144729484,0,0
121,2000-06-26 00:00:00-04:00,92.02659310692331,92.58049349535708,91.71007859924688,92.57060241699219,0.012878722993257208,0.012162773944065277,-0.015049910255137244,50.34410765751113,7.046862458581171,1.3824670292059327,0,0
122,2000-06-27 00:00:00-04:00,92.41235741080459,92.8772381555662,91.79911047090627,91.88813018798828,-0.007372450985353329,0.010179690874793252,-0.018800092254597556,43.80657847155255,-15.44872446386828,1.3692558998362787,0,0
123,2000-06-28 00:00:00-04:00,92.18486613907902,93.04539010411119,91.9870445379222,92.14530181884766,0.0027987470235082412,0.010184041284254883,-0.015637914350327242,46.84511875018561,-6.559382153028947,1.3757939447419563,0,0
124,2000-06-29 00:00:00-04:00,91.63093533162487,92.263964245833,90.84954026564922,91.27485656738281,-0.009446442024533042,0.00967220193203381,-0.009871344944057725,43.89601882626944,105.67529899847665,1.3710972810641107,0,0
125,2000-06-30 00:00:00-04:00,91.1165613546554,92.16501505673894,91.0868881366719,91.96719360351562,0.007585188979417401,0.008950961702092041,0.006276411541465077,52.294149544562906,101.69615917801518,1.3536569883606282,0,0
126,2000-07-03 00:00:00-04:00,92.06615960995103,93.33221767076685,91.90790235234905,93.23330688476562,0.013767010078707065,0.009452327076016648,0.007158908449015344,50.109892153072764,-78.09626907771357,1.3144245849190992,0,0
127,2000-07-05 00:00:00-04:00,92.65963503772468,92.83767447310888,91.39357683054826,91.55183410644531,-0.018035108208685258,0.010258562624823981,-0.003659842472090391,42.00766315399639,-57.19648002492017,1.3697104899444728,0,0
128,2000-07-06 00:00:00-04:00,91.74966374719531,92.71898964706865,91.2946740390915,92.26399993896484,0.007778826491793733,0.010292341414714865,0.0012881624757228316,44.519477018466105,1.3942732775624078,1.3854561161897863,0,0
129,2000-07-07 00:00:00-04:00,92.85742277655328,94.18282697894549,92.58047264471013,93.74761962890625,0.01608015792641626,0.010889063134495884,0.0270913935613577,53.767646415984686,-45.494710752707476,1.4123003462501416,0,0
130,2000-07-10 00:00:00-04:00,93.6091834056002,94.2619947015395,93.3915796402871,93.58940124511719,-0.0016877056123170142,0.010883766073706886,0.017638981663343545,48.29048869456639,-44.85695823297892,1.3430627498560628,0,0
131,2000-07-11 00:00:00-04:00,93.35195552887883,94.40040936296033,93.15413405075024,93.78716278076172,0.002113076192533647,0.010491901094369458,0.005940536858578316,50.60533511624276,-16.179012345679013,1.3473017387090311,0,0
